session_id,reader_id,book_id,session_date,start_time,duration_minutes,pages_read,percentage_completed,format,device_type,location_type,completed,data_source
S08789,R0228,B101,2026-01-17,19:01,25.1,13,15.28,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08790,R0228,B101,2026-01-17,13:56,37.6,17,20.93,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08791,R0228,B101,2026-01-18,13:59,36.4,21,27.91,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08792,R0228,B101,2026-01-21,14:41,37.4,20,34.55,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S08793,R0228,B120,2026-01-22,05:25,40.3,29,7.13,Ebook,Kindle,Home,0,Synthetic_Session_Log
S08794,R0228,B120,2026-01-29,00:12,27.8,15,10.81,Ebook,Kindle,Home,0,Synthetic_Session_Log
S08795,R0228,B120,2026-01-30,16:12,27.9,18,15.23,Ebook,Kindle,Home,0,Synthetic_Session_Log
S08796,R0228,B120,2026-01-31,20:08,41.8,17,19.41,Ebook,Kindle,Home,0,Synthetic_Session_Log
S08797,R0228,B120,2026-01-31,13:21,29.3,16,100.0,Ebook,Kindle,Home,1,Synthetic_Session_Log
S08798,R0228,B029,2026-02-01,07:08,35.2,22,3.06,Physical,Physical Book,,0,Synthetic_Session_Log
S08799,R0228,B029,2026-02-03,09:33,29.0,14,5.01,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08800,R0228,B029,2026-02-08,11:49,18.7,10,6.41,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08801,R0228,B029,2026-02-13,17:12,56.3,27,10.17,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log
S08802,R0228,B029,2026-02-13,12:17,53.7,27,13.93,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08803,R0228,B029,2026-02-14,01:47,32.2,21,16.85,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log
S08804,R0228,B029,2026-02-14,07:35,47.8,24,20.19,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08805,R0228,B029,2026-02-15,14:12,30.1,13,22.01,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08806,R0228,B029,2026-02-16,23:29,48.6,20,24.79,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log
S08807,R0228,B029,2026-02-17,10:58,45.1,21,100.0,Physical,Physical Book,Home,1,Synthetic_Session_Log
S08808,R0228,B131,2026-02-20,23:10,39.9,23,7.59,Physical,Physical Book,Library,0,Synthetic_Session_Log
S08809,R0228,B131,2026-02-21,15:39,50.6,23,15.18,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log
S08810,R0228,B095,2026-02-21,11:44,45.8,28,4.03,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S08811,R0228,B095,2026-02-23,15:01,45.8,26,7.78,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log
S08812,R0228,B095,2026-02-28,19:41,40.1,20,10.66,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08813,R0228,B095,2026-02-28,07:11,33.7,18,13.26,Physical,Physical Book,Library,0,Synthetic_Session_Log
S08814,R0228,B095,2026-02-28,19:58,43.5,20,16.14,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08815,R0228,B095,2026-03-02,20:55,46.9,26,19.88,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08816,R0228,B095,2026-03-04,03:36,38.5,12,21.61,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08817,R0228,B095,2026-03-04,17:44,53.8,31,26.08,Physical,Physical Book,Library,0,Synthetic_Session_Log
S08818,R0228,B095,2026-03-05,19:23,32.2,20,28.96,Physical,Physical Book,,0,Synthetic_Session_Log
S08819,R0228,B095,2026-03-12,14:28,43.4,22,100.0,Physical,Physical Book,Commute,1,Synthetic_Session_Log
S08820,R0228,B002,2026-03-13,06:13,45.5,23,5.56,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08821,R0228,B002,2026-03-13,17:14,22.5,14,8.94,Physical,Physical Book,Library,0,Synthetic_Session_Log
S08822,R0228,B002,2026-03-13,10:25,34.1,18,13.29,Physical,Physical Book,,0,Synthetic_Session_Log
S08823,R0228,B002,2026-03-13,07:39,31.2,18,17.63,Physical,Physical Book,Library,0,Synthetic_Session_Log
S08824,R0228,B002,2026-03-18,23:47,46.2,29,24.64,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08825,R0228,B002,2026-03-20,18:01,43.1,30,31.88,Physical,Physical Book,,0,Synthetic_Session_Log
S08826,R0228,B002,2026-03-21,17:03,32.2,14,35.27,Physical,Physical Book,,0,Synthetic_Session_Log
S08827,R0228,B002,2026-03-24,11:26,28.6,18,39.61,Physical,Physical Book,Library,0,Synthetic_Session_Log
S08828,R0228,B002,2026-03-26,18:07,20.4,12,42.51,Physical,Physical Book,,0,Synthetic_Session_Log
S08829,R0228,B002,2026-03-29,08:13,50.7,36,51.21,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08830,R0228,B002,2026-03-30,07:00,27.4,10,53.62,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08831,R0228,B079,2026-03-31,10:28,46.2,17,2.45,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log
S08832,R0228,B079,2026-04-01,16:47,27.7,16,4.75,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08833,R0228,B079,2026-04-02,06:34,-10.0,23,8.06,Physical,Physical Book,,0,Synthetic_Session_Log
S08834,R0228,B079,2026-04-04,08:34,56.3,32,12.66,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08835,R0228,B079,2026-04-04,14:33,31.3,18,15.25,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08836,R0228,B079,2026-04-05,22:01,36.9,20,18.13,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08837,R0228,B079,2026-04-07,18:01,33.1,18,20.72,Physical,Physical Book,,0,Synthetic_Session_Log
S08838,R0228,B079,2026-04-08,10:50,37.9,18,23.31,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S08839,R0228,B079,2026-04-08,17:01,51.5,22,26.47,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08840,R0228,B079,2026-04-11,18:04,28.2,16,28.78,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log
S08841,R0229,B098,2026-01-01,22:40,27.6,17,5.06,Ebook,Tablet,Commute,0,Synthetic_Session_Log
S08842,R0229,B098,2026-01-03,19:25,16.8,14,9.23,Ebook,Tablet,Coffee Shop,0,Synthetic_Session_Log
S08843,R0229,B098,2026-01-05,18:57,32.7,18,14.58,Ebook,Tablet,Home,0,Synthetic_Session_Log
S08844,R0229,B098,2026-01-12,14:32,37.4,24,21.73,Ebook,Tablet,Home,0,Synthetic_Session_Log
S08845,R0229,B098,2026-01-13,00:55,31.5,26,29.46,Ebook,Tablet,Commute,0,Synthetic_Session_Log
S08846,R0229,B098,2026-01-15,07:46,48.0,37,40.48,Ebook,Tablet,Library,0,Synthetic_Session_Log
S08847,R0229,B098,2026-01-16,06:29,44.4,34,50.6,Ebook,Tablet,Library,0,Synthetic_Session_Log
S08848,R0229,B146,2026-01-17,10:54,38.2,26,15.38,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08849,R0229,B146,2026-01-17,21:05,53.8,39,38.46,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08850,R0229,B146,2026-01-18,11:27,42.6,27,54.44,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08851,R0229,B146,2026-01-18,20:57,61.3,43,79.88,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log
S08852,R0229,B146,2026-01-20,07:45,36.2,17,89.94,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08853,R0229,B146,2026-01-20,14:49,16.9,11,96.45,Physical,Physical Book,Home,1,Synthetic_Session_Log
S08854,R0229,B066,2026-01-22,20:40,47.6,32,20.13,Physical,Physical Book,Library,0,Synthetic_Session_Log
S08855,R0229,B066,2026-01-23,07:48,57.4,41,45.91,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08856,R0229,B066,2026-01-25,10:34,44.3,24,61.01,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08857,R0229,B066,2026-01-25,09:07,31.8,15,70.44,Physical,Physical Book,,0,Synthetic_Session_Log
S08858,R0229,B066,2026-01-25,21:31,46.3,25,86.16,Physical,Physical Book,Library,0,Synthetic_Session_Log
S08859,R0229,B066,2026-01-26,18:15,33.6,28,100.0,Physical,Physical Book,Coffee Shop,1,Synthetic_Session_Log
S08860,R0229,B103,2026-01-28,20:47,33.0,24,11.43,Ebook,Kindle,Home,0,Synthetic_Session_Log
S08861,R0229,B103,2026-01-31,20:52,21.7,17,19.52,Ebook,Kindle,Outdoor,0,Synthetic_Session_Log
S08862,R0229,B103,2026-02-01,19:33,46.7,27,32.38,Ebook,Kindle,Library,0,Synthetic_Session_Log
S08863,R0230,B137,2026-01-21,11:23,40.0,30,10.0,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S08864,R0230,B137,2026-01-26,15:22,34.1,29,19.67,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08865,R0230,B137,2026-02-02,16:51,55.8,30,29.67,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08866,R0230,B137,2026-02-03,21:47,29.4,20,36.33,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08867,R0230,B137,2026-02-04,05:50,57.0,40,49.67,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08868,R0230,B137,2026-02-05,08:26,35.2,23,100.0,Physical,Physical Book,Library,1,Synthetic_Session_Log
S08869,R0230,B052,2026-02-05,20:08,52.3,37,11.35,Physical,Physical Book,Library,0,Synthetic_Session_Log
S08870,R0230,B052,2026-02-05,09:15,35.0,27,19.63,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08871,R0230,B052,2026-02-06,19:55,39.1,24,26.99,Physical,Physical Book,,0,Synthetic_Session_Log
S08872,R0230,B052,2026-02-07,11:04,45.8,24,34.36,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log
S08873,R0230,B052,2026-02-08,08:56,13.4,11,37.73,Physical,Physical Book,Library,0,Synthetic_Session_Log
S08874,R0230,B052,2026-02-13,14:26,29.9,22,44.48,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S08875,R0230,B052,2026-02-16,05:12,46.6,33,100.0,Physical,Physical Book,Commute,1,Synthetic_Session_Log
S08876,R0230,B037,2026-02-19,20:11,41.6,32,9.07,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08877,R0230,B037,2026-02-19,11:16,48.5,33,18.41,Physical,Physical Book,Library,0,Synthetic_Session_Log
S08878,R0230,B037,2026-02-22,20:12,41.8,24,25.21,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08879,R0230,B037,2026-03-01,18:17,36.0,26,100.0,Physical,Physical Book,Home,1,Synthetic_Session_Log
S08880,R0230,B009,2026-03-02,19:17,23.5,16,4.27,Ebook,Phone,Home,0,Synthetic_Session_Log
S08881,R0230,B009,2026-03-04,15:01,26.7,22,10.13,Ebook,Phone,Home,0,Synthetic_Session_Log
S08882,R0230,B009,2026-03-04,18:30,13.1,10,12.8,Ebook,Phone,Library,0,Synthetic_Session_Log
S08883,R0230,B009,2026-03-05,08:11,38.9,32,21.33,Ebook,Phone,Home,0,Synthetic_Session_Log
S08884,R0230,B009,2026-03-07,05:42,46.6,34,100.0,Ebook,Phone,Home,1,Synthetic_Session_Log
S08885,R0230,B123,2026-03-14,15:22,27.9,17,3.68,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08886,R0230,B123,2026-03-14,19:26,41.7,28,9.74,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08887,R0230,B144,2026-03-14,18:27,33.5,25,4.08,Ebook,Kindle,Commute,0,Synthetic_Session_Log
S08888,R0230,B144,2026-03-17,20:02,34.4,29,8.81,Ebook,Kindle,Commute,0,Synthetic_Session_Log
S08889,R0230,B144,2026-03-18,21:43,34.8,28,13.38,Ebook,Kindle,Home,0,Synthetic_Session_Log
S08890,R0230,B144,2026-03-23,15:01,34.1,27,17.78,Ebook,Kindle,Library,0,Synthetic_Session_Log
S08891,R0230,B144,2026-03-23,12:38,37.8,34,23.33,Ebook,Kindle,Home,0,Synthetic_Session_Log
S08892,R0230,B144,2026-03-24,16:31,38.2,34,100.0,Ebook,Kindle,Home,1,Synthetic_Session_Log
S08893,R0230,B032,2026-03-25,03:29,51.2,29,4.05,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08894,R0230,B032,2026-03-27,15:36,24.0,17,6.42,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08895,R0230,B032,2026-03-27,08:30,35.7,25,9.92,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08896,R0230,B032,2026-03-28,17:55,46.6,41,100.0,Physical,Physical Book,Home,1,Synthetic_Session_Log
S08897,R0230,B102,2026-03-28,05:58,36.5,21,14.38,Physical,Physical Book,Library,0,Synthetic_Session_Log
S08898,R0230,B102,2026-03-29,17:24,43.4,34,37.67,Physical,Physical Book,Library,0,Synthetic_Session_Log
S08899,R0230,B102,2026-03-30,13:06,51.7,45,68.49,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08900,R0230,B102,2026-03-30,10:28,24.6,18,80.82,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S08901,R0230,B102,2026-03-30,06:46,49.1,35,100.0,Physical,Physical Book,Coffee Shop,1,Synthetic_Session_Log
S08902,R0230,B112,2026-04-01,06:01,34.6,25,10.25,Ebook,Kindle,Commute,0,Synthetic_Session_Log
S08903,R0230,B112,2026-04-01,21:26,38.3,23,19.67,Ebook,Kindle,Outdoor,0,Synthetic_Session_Log
S08904,R0230,B112,2026-04-02,18:04,26.2,19,27.46,Ebook,Kindle,Coffee Shop,0,Synthetic_Session_Log
S08905,R0230,B112,2026-04-05,20:45,37.6,31,100.0,Ebook,Kindle,Home,1,Synthetic_Session_Log
S08906,R0231,B114,2026-01-20,21:06,50.6,38,6.68,Physical,Physical Book,Library,0,Synthetic_Session_Log
S08907,R0231,B114,2026-01-22,20:37,8.0,6,7.73,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08908,R0231,B114,2026-01-23,07:25,37.9,29,12.83,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S08909,R0231,B114,2026-01-26,17:35,40.1,30,18.1,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08910,R0231,B114,2026-01-26,07:01,21.4,20,21.62,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08911,R0231,B114,2026-01-27,04:59,27.6,19,24.96,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S08912,R0231,B114,2026-01-28,16:33,47.5,36,31.28,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S08913,R0231,B114,2026-01-31,19:04,21.7,16,34.09,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08914,R0231,B114,2026-02-03,18:55,37.2,33,39.89,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08915,R0231,B114,2026-02-06,10:32,41.5,37,46.4,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log
S08916,R0231,B114,2026-02-09,11:29,34.7,32,100.0,Physical,Physical Book,Home,1,Synthetic_Session_Log
S08917,R0231,B090,2026-02-10,13:33,30.7,24,8.73,Ebook,Kindle,Home,0,Synthetic_Session_Log
S08918,R0231,B090,2026-02-11,18:19,57.3,54,28.36,Ebook,Kindle,,0,Synthetic_Session_Log
S08919,R0231,B090,2026-02-11,08:37,36.4,35,41.09,Ebook,Kindle,Library,0,Synthetic_Session_Log
S08920,R0231,B090,2026-02-16,10:54,36.1,33,53.09,Ebook,Kindle,Home,0,Synthetic_Session_Log
S08921,R0231,B090,2026-02-19,05:21,30.2,30,64.0,Ebook,Kindle,Library,0,Synthetic_Session_Log
S08922,R0231,B090,2026-02-19,08:50,24.8,23,72.36,Ebook,Kindle,Home,0,Synthetic_Session_Log
S08923,R0231,B090,2026-02-22,08:00,33.8,33,84.36,Ebook,Kindle,,0,Synthetic_Session_Log
S08924,R0231,B090,2026-02-27,11:04,55.2,43,100.0,Ebook,Kindle,,1,Synthetic_Session_Log
S08925,R0231,B030,2026-03-01,14:04,33.5,28,5.7,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08926,R0231,B030,2026-03-03,06:26,32.8,26,11.0,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08927,R0231,B030,2026-03-05,22:44,41.0,34,17.92,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log
S08928,R0231,B030,2026-03-08,20:14,42.6,34,24.85,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08929,R0231,B030,2026-03-09,08:25,48.4,45,34.01,Physical,Physical Book,,0,Synthetic_Session_Log
S08930,R0231,B030,2026-03-09,08:31,38.6,31,40.33,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log
S08931,R0231,B030,2026-03-11,21:46,42.8,33,47.05,Physical,Physical Book,Library,0,Synthetic_Session_Log
S08932,R0231,B030,2026-03-11,20:31,36.7,39,54.99,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08933,R0231,B087,2026-03-16,09:09,24.6,22,5.03,Physical,Physical Book,Library,0,Synthetic_Session_Log
S08934,R0231,B087,2026-03-16,10:51,45.4,39,13.96,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08935,R0231,B087,2026-03-17,19:56,26.9,19,18.31,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08936,R0231,B087,2026-03-19,17:30,47.2,34,26.09,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log
S08937,R0231,B087,2026-03-22,08:26,37.7,36,34.32,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log
S08938,R0231,B087,2026-03-22,15:58,36.4,30,41.19,Physical,Physical Book,,0,Synthetic_Session_Log
S08939,R0231,B011,2026-03-23,18:40,27.2,18,7.26,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08940,R0231,B011,2026-03-23,21:31,42.1,32,20.16,Physical,Physical Book,,0,Synthetic_Session_Log
S08941,R0231,B011,2026-03-23,11:57,41.5,35,34.27,Physical,Physical Book,Library,0,Synthetic_Session_Log
S08942,R0231,B011,2026-03-25,21:04,43.0,34,47.98,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08943,R0231,B011,2026-03-26,14:46,31.8,26,58.47,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log
S08944,R0231,B011,2026-04-02,12:01,29.8,25,68.55,Physical,Physical Book,Library,0,Synthetic_Session_Log
S08945,R0231,B011,2026-04-04,08:07,27.5,20,76.61,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08946,R0231,B033,2026-04-07,14:06,49.1,38,5.14,Ebook,Phone,Commute,0,Synthetic_Session_Log
S08947,R0231,B033,2026-04-08,11:32,19.9,15,7.17,Ebook,Phone,Outdoor,0,Synthetic_Session_Log
S08948,R0231,B033,2026-04-09,18:20,27.2,30,100.0,Ebook,Phone,Coffee Shop,1,Synthetic_Session_Log
S08949,R0231,B038,2026-04-10,13:58,43.7,34,9.29,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log
S08950,R0231,B038,2026-04-10,06:33,53.5,44,21.31,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08951,R0231,B038,2026-04-11,20:11,36.5,21,27.05,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08952,R0231,B038,2026-04-11,14:32,48.1,38,37.43,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08953,R0231,B038,2026-04-12,22:35,30.1,24,43.99,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S08954,R0231,B038,2026-04-15,08:28,31.1,25,50.82,Physical,Physical Book,Library,0,Synthetic_Session_Log
S08955,R0231,B038,2026-04-15,04:09,49.6,43,62.57,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08956,R0231,B005,2026-04-18,18:32,41.5,41,7.61,Ebook,Kindle,Home,0,Synthetic_Session_Log
S08957,R0231,B005,2026-04-18,21:06,37.6,30,13.17,Ebook,Kindle,Home,0,Synthetic_Session_Log
S08958,R0231,B005,2026-04-21,06:08,21.3,20,16.88,Ebook,Kindle,Home,0,Synthetic_Session_Log
S08959,R0231,B005,2026-04-22,06:39,23.0,19,20.41,Ebook,Kindle,Outdoor,0,Synthetic_Session_Log
S08960,R0231,B005,2026-04-24,01:48,30.7,26,100.0,Ebook,Kindle,Home,1,Synthetic_Session_Log
S08961,R0231,B099,2026-04-26,11:26,32.7,25,4.36,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log
S08962,R0231,B099,2026-05-01,19:07,42.1,39,11.15,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08963,R0231,B099,2026-05-01,05:55,29.2,23,15.16,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08964,R0231,B099,2026-05-01,17:01,35.1,27,100.0,Physical,Physical Book,Outdoor,1,Synthetic_Session_Log
S08965,R0232,B069,2026-01-09,18:40,41.6,29,5.44,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S08966,R0232,B069,2026-01-11,19:28,38.6,25,10.13,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log
S08967,R0232,B069,2026-01-13,12:38,36.5,22,14.26,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08968,R0232,B069,2026-01-13,13:37,40.8,26,19.14,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S08969,R0232,B069,2026-01-14,18:18,43.1,22,23.26,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08970,R0232,B069,2026-01-14,05:13,43.1,27,28.33,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S08971,R0232,B069,2026-01-15,16:50,40.5,20,32.08,Physical,Physical Book,Library,0,Synthetic_Session_Log
S08972,R0232,B069,2026-01-22,17:01,34.0,18,35.46,Physical,Physical Book,Library,0,Synthetic_Session_Log
S08973,R0232,B069,2026-01-23,11:21,39.1,29,100.0,Physical,Physical Book,Home,1,Synthetic_Session_Log
S08974,R0232,B086,2026-01-23,22:31,35.9,24,4.9,Physical,Physical Book,,0,Synthetic_Session_Log
S08975,R0232,B086,2026-01-28,20:09,40.8,28,10.61,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08976,R0232,B086,2026-01-29,17:52,45.9,31,16.94,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08977,R0232,B057,2026-01-30,20:14,28.9,21,6.6,Ebook,Tablet,Home,0,Synthetic_Session_Log
S08978,R0232,B057,2026-01-30,16:09,44.8,36,17.92,Ebook,Tablet,Commute,0,Synthetic_Session_Log
S08979,R0232,B057,2026-01-30,19:46,21.9,15,22.64,Ebook,Tablet,Home,0,Synthetic_Session_Log
S08980,R0232,B057,2026-01-30,10:38,33.5,22,29.56,Ebook,Tablet,Home,0,Synthetic_Session_Log
S08981,R0232,B057,2026-02-04,17:33,31.4,17,34.91,Ebook,Tablet,Outdoor,0,Synthetic_Session_Log
S08982,R0232,B057,2026-02-04,14:29,28.9,23,42.14,Ebook,Tablet,Home,0,Synthetic_Session_Log
S08983,R0232,B057,2026-02-04,09:09,28.0,18,47.8,Ebook,Tablet,Commute,0,Synthetic_Session_Log
S08984,R0232,B057,2026-02-04,20:04,35.6,24,100.0,Ebook,Tablet,Commute,1,Synthetic_Session_Log
S08985,R0232,B112,2026-02-04,18:25,35.9,26,10.66,Ebook,Phone,Home,0,Synthetic_Session_Log
S08986,R0232,B112,2026-02-04,15:06,38.6,22,100.0,Ebook,Phone,Commute,1,Synthetic_Session_Log
S08987,R0232,B073,2026-02-05,11:01,16.6,8,1.64,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08988,R0232,B073,2026-02-06,15:14,24.7,12,4.11,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08989,R0232,B073,2026-02-08,12:45,41.6,26,9.45,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08990,R0232,B073,2026-02-09,20:11,30.5,16,12.73,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08991,R0232,B073,2026-02-12,06:14,20.8,12,15.2,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08992,R0232,B073,2026-02-15,20:09,520.0,13,17.86,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08993,R0232,B073,2026-02-17,17:09,49.4,28,23.61,Physical,Physical Book,Library,0,Synthetic_Session_Log
S08994,R0232,B073,2026-02-18,20:59,46.9,25,100.0,Physical,Physical Book,Home,1,Synthetic_Session_Log
S08995,R0232,B093,2026-02-19,18:12,42.5,24,5.23,Physical,Physical Book,Home,0,Synthetic_Session_Log
S08996,R0232,B093,2026-02-26,15:55,28.9,14,8.28,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log
S08997,R0232,B093,2026-02-27,17:29,31.8,22,13.07,Physical,Physical Book,Library,0,Synthetic_Session_Log
S08998,R0232,B093,2026-02-27,20:36,38.7,24,100.0,Physical,Physical Book,Home,1,Synthetic_Session_Log
S08999,R0232,B118,2026-02-27,13:23,41.2,24,3.52,Physical,Physical Book,Home,0,Synthetic_Session_Log
S09000,R0232,B118,2026-03-06,17:33,26.8,17,6.02,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S09001,R0232,B118,2026-03-11,19:40,35.9,16,8.37,Physical,Physical Book,Home,0,Synthetic_Session_Log
S09002,R0232,B118,2026-03-11,21:37,50.8,34,13.36,Physical,Physical Book,Home,0,Synthetic_Session_Log
S09003,R0232,B118,2026-03-16,18:48,39.1,22,16.59,Physical,Physical Book,Library,0,Synthetic_Session_Log
S09004,R0232,B118,2026-03-17,13:26,41.7,30,21.0,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S09005,R0232,B118,2026-03-19,03:16,47.1,27,24.96,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log
S09006,R0232,B118,2026-03-19,05:14,46.2,24,28.49,Physical,Physical Book,Library,0,Synthetic_Session_Log
S09007,R0232,B118,2026-03-20,12:49,36.9,23,31.86,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S09008,R0232,B118,2026-03-20,05:05,36.2,25,100.0,Physical,Physical Book,Library,1,Synthetic_Session_Log
S09009,R0232,B107,2026-03-25,14:17,27.1,19,3.03,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log
S09010,R0232,B107,2026-03-30,15:49,52.2,25,7.02,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S09011,R0232,B107,2026-03-31,19:43,24.9,16,9.57,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S09012,R0232,B107,2026-03-31,15:19,56.9,32,14.67,Physical,Physical Book,Library,0,Synthetic_Session_Log
S09013,R0232,B107,2026-03-31,18:27,24.2,16,17.22,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S09014,R0232,B107,2026-04-02,07:14,56.1,35,22.81,Physical,Physical Book,Library,0,Synthetic_Session_Log
S09015,R0232,B107,2026-04-05,09:50,20.5,11,24.56,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log
S09016,R0233,B045,2026-01-06,20:38,51.6,30,14.15,Ebook,Tablet,Home,0,Synthetic_Session_Log
